Post_ID,Date,Post_Type,Caption_Length,Hashtags,Posting_Hour,Video_Duration_Sec,Likes,Comments,Shares,Saves,Followers,Reach,Impressions,Profile_Visits,Website_Clicks,New_Followers
1237,2025-05-21,Reel,299.0,11.0,10,46,1286.0,79.0,192.0,73.0,16984,15699,22104,819,99,216
1238,2025-05-22,Carousel,22.0,16.0,12,0,845.0,46.0,161.0,51.0,16994,13231,21223,731,210,170
1239,2025-05-23,Reel,14.0,0.0,9,10,1051.0,94.0,198.0,155.0,17005,18676,29299,257,41,45
1240,2025-05-24,Story,179.0,4.0,6,15,360.0,15.0,86.0,16.0,17016,5175,6058,183,21,41
1241,2025-05-25,Reel,147.0,16.0,15,18,1102.0,84.0,268.0,44.0,17026,22543,28111,536,40,175
1242,2025-05-26,Reel,24.0,13.0,14,73,1984.0,115.0,265.0,119.0,17037,22651,35960,1291,364,367
1243,2025-05-27,Reel,251.0,5.0,21,67,2613.0,100.0,531.0,239.0,17047,29501,47938,729,126,236
1244,2025-05-28,Carousel,27.0,13.0,16,0,584.0,60.0,143.0,62.0,17058,10356,11962,557,162,111
1245,2025-05-29,Image,124.0,7.0,12,0,783.0,46.0,130.0,92.0,17068,9712,16053,270,34,24
1246,2025-05-30,Carousel,193.0,18.0,11,0,544.0,39.0,106.0,38.0,17079,12695,15257,612,62,55
1247,2025-05-31,Story,34.0,9.0,14,12,197.0,11.0,39.0,30.0,17089,4473,5880,44,5,3
1248,2025-06-01,Image,145.0,10.0,11,0,451.0,14.0,71.0,68.0,17100,9192,11729,158,39,27
1249,2025-06-02,Reel,192.0,12.0,17,54,1306.0,116.0,84.0,68.0,17110,19818,22913,937,155,323
1250,2025-06-03,Image,131.0,4.0,23,0,629.0,49.0,96.0,80.0,17121,7903,13244,161,31,33
1251,2025-06-04,Reel,90.0,3.0,10,34,860.0,79.0,212.0,53.0,17131,14235,23591,162,45,23
1252,2025-06-05,Carousel,286.0,7.0,7,0,568.0,29.0,72.0,66.0,17142,11001,14863,433,83,83
1253,2025-06-06,Image,72.0,2.0,22,0,735.0,76.0,143.0,108.0,17152,8942,14025,274,44,24
1254,2025-06-07,Carousel,82.0,18.0,21,0,1831.0,125.0,174.0,84.0,17163,22557,32308,228,39,23
1255,2025-06-08,Image,165.0,7.0,17,0,473.0,45.0,94.0,25.0,17173,10396,14077,483,80,158
1256,2025-06-09,Carousel,274.0,14.0,16,0,720.0,77.0,65.0,92.0,17184,12803,16123,639,89,137
1257,2025-06-10,Story,177.0,10.0,20,3,394.0,16.0,78.0,52.0,17194,6604,8445,262,14,22
1258,2025-06-11,Reel,238.0,15.0,23,60,1533.0,85.0,214.0,243.0,17205,18922,22287,647,94,205
1259,2025-06-12,Story,54.0,9.0,22,9,217.0,23.0,28.0,32.0,17215,4236,6990,249,36,80
1260,2025-06-13,Reel,183.0,11.0,22,51,1555.0,164.0,378.0,117.0,17226,16685,19957,722,90,142
1261,2025-06-14,Image,194.0,18.0,11,0,389.0,30.0,37.0,44.0,17236,9189,11650,181,13,56
1262,2025-06-15,Carousel,133.0,18.0,20,0,1204.0,50.0,172.0,188.0,17247,19821,25895,428,72,134
1263,2025-06-16,Reel,233.0,4.0,13,26,1757.0,136.0,134.0,259.0,17257,23489,35948,1298,280,383
1264,2025-06-17,Image,166.0,17.0,7,0,456.0,20.0,70.0,64.0,17268,8955,12166,216,28,74
1265,2025-06-18,Image,73.0,20.0,16,0,366.0,35.0,58.0,44.0,17278,7549,11376,150,43,16
1266,2025-06-19,Reel,295.0,14.0,15,18,1288.0,76.0,221.0,162.0,17289,19002,31039,818,217,266
1267,2025-06-20,Reel,74.0,4.0,6,89,1320.0,122.0,315.0,175.0,17299,17570,26651,711,180,141
1268,2025-06-21,Carousel,239.0,10.0,12,0,676.0,40.0,60.0,32.0,17310,17177,25083,620,68,163
1269,2025-06-22,Reel,262.0,2.0,6,8,873.0,59.0,157.0,120.0,17320,18315,21320,1035,301,295
1270,2025-06-23,Reel,145.0,10.0,23,89,,29.0,97.0,68.0,17331,17406,28475,664,136,95
1271,2025-06-24,Reel,112.0,18.0,9,36,986.0,45.0,211.0,42.0,17341,18758,30430,762,189,150
1272,2025-06-25,Reel,207.0,13.0,18,54,2278.0,122.0,311.0,164.0,17352,28411,41275,840,221,265
1273,2025-06-26,Image,157.0,6.0,17,0,468.0,41.0,76.0,21.0,17362,5890,7621,148,21,28
1274,2025-06-27,Image,232.0,10.0,23,0,478.0,34.0,41.0,59.0,17373,8650,14682,393,24,69
1275,2025-06-28,Carousel,145.0,13.0,22,0,649.0,33.0,87.0,59.0,17383,14235,19134,619,179,85
1276,2025-06-29,Reel,192.0,11.0,7,34,1564.0,149.0,352.0,122.0,17394,18133,20854,770,152,259
1277,2025-06-30,Reel,120.0,19.0,12,64,1843.0,61.0,212.0,118.0,17404,21641,26850,1168,100,302
1278,2025-07-01,Reel,117.0,18.0,10,70,1071.0,69.0,257.0,119.0,17415,17466,28855,248,26,81
1279,2025-07-02,Reel,288.0,8.0,17,25,1249.0,57.0,77.0,61.0,17425,15949,18580,255,55,56
1280,2025-07-03,Reel,297.0,18.0,6,73,,59.0,357.0,45.0,17436,16772,21115,988,184,246
1281,2025-07-04,Reel,118.0,4.0,10,8,990.0,73.0,123.0,135.0,17446,17110,24515,956,79,291
1282,2025-07-05,Carousel,203.0,13.0,9,0,1090.0,36.0,268.0,108.0,17457,15490,20300,517,140,124
1283,2025-07-06,Story,178.0,20.0,9,14,577.0,45.0,97.0,91.0,17467,7506,12279,176,51,45
1284,2025-07-07,Image,114.0,4.0,22,0,375.0,33.0,77.0,24.0,17478,8999,14661,508,65,56
1285,2025-07-08,Reel,285.0,1.0,13,70,947.0,63.0,150.0,147.0,17488,22861,36911,1109,93,215
1286,2025-07-09,Reel,201.0,19.0,9,23,646.0,27.0,76.0,99.0,17499,16216,24055,401,65,55
1287,2025-07-10,Reel,38.0,18.0,9,82,1771.0,131.0,430.0,94.0,17509,19195,24243,418,123,93
1288,2025-07-11,Story,76.0,10.0,17,14,145.0,13.0,28.0,15.0,17520,3993,4781,172,13,40
1289,2025-07-12,Reel,288.0,20.0,7,85,1126.0,40.0,123.0,38.0,17530,20034,33013,783,82,125
1290,2025-07-13,Image,95.0,4.0,14,0,1034.0,82.0,257.0,156.0,17541,11119,17968,495,39,66
1291,2025-07-14,Image,194.0,15.0,20,0,450.0,33.0,61.0,67.0,17551,12484,16267,547,144,189
1292,2025-07-15,Reel,62.0,0.0,10,23,836.0,86.0,117.0,42.0,17562,18575,25218,307,38,46
1293,2025-07-16,Story,125.0,17.0,18,10,336.0,21.0,20.0,49.0,17572,6832,11149,297,52,39
1294,2025-07-17,Reel,296.0,10.0,19,86,1663.0,93.0,375.0,77.0,17583,29340,34315,1678,107,288
1295,2025-07-18,Story,181.0,19.0,18,9,637.0,57.0,39.0,33.0,17593,8639,11090,120,6,11
1296,2025-07-19,Reel,270.0,16.0,16,8,1373.0,63.0,280.0,118.0,17604,19960,31296,1112,227,348
1297,2025-07-20,Carousel,183.0,10.0,14,0,1073.0,92.0,152.0,126.0,17614,15942,25362,836,51,206
1298,2025-07-21,Reel,44.0,16.0,20,47,2066.0,215.0,292.0,117.0,17625,33325,55133,1308,328,209
1299,2025-07-22,Reel,241.0,8.0,6,47,1693.0,154.0,201.0,239.0,17635,18599,21946,479,74,55
1300,2025-07-23,Reel,26.0,3.0,20,25,2380.0,80.0,372.0,305.0,17646,29948,40116,1083,108,265
1301,2025-07-24,Carousel,22.0,1.0,13,0,1379.0,114.0,148.0,110.0,17656,15020,20504,641,138,139
1302,2025-07-25,Image,211.0,5.0,11,0,386.0,32.0,66.0,29.0,17667,9051,15350,504,46,130
1303,2025-07-26,Reel,275.0,19.0,19,60,1792.0,74.0,325.0,181.0,17677,34184,52158,369,109,40
1304,2025-07-27,Reel,203.0,7.0,12,49,1183.0,102.0,208.0,178.0,17688,22395,32434,915,189,272
1305,2025-07-28,Reel,231.0,0.0,16,77,,112.0,219.0,162.0,17698,17471,22163,182,12,45
1306,2025-07-29,Reel,126.0,20.0,19,44,2221.0,186.0,215.0,286.0,17709,28864,45622,520,105,57
1307,2025-07-30,Image,288.0,1.0,23,0,673.0,39.0,164.0,69.0,17719,8222,10124,452,101,116
1308,2025-07-31,Reel,64.0,12.0,21,85,1392.0,56.0,119.0,144.0,17730,30261,43591,859,224,250
1309,2025-08-01,Carousel,35.0,15.0,10,0,1242.0,75.0,241.0,82.0,17740,13269,18283,151,14,34
1310,2025-08-02,Reel,168.0,2.0,18,75,1947.0,204.0,359.0,171.0,17751,27046,45351,353,61,87
1311,2025-08-03,Carousel,241.0,19.0,19,0,1002.0,93.0,140.0,82.0,17761,20760,34191,674,190,120
1312,2025-08-04,Reel,177.0,1.0,13,72,1515.0,115.0,200.0,192.0,17772,21686,25331,800,95,67
1313,2025-08-05,Reel,131.0,5.0,22,49,1320.0,61.0,289.0,146.0,17782,20514,28475,252,32,62
1314,2025-08-06,Reel,84.0,17.0,13,49,1866.0,198.0,122.0,186.0,17793,22694,28170,296,62,28
1315,2025-08-07,Image,289.0,15.0,11,0,435.0,23.0,57.0,27.0,17803,5221,7178,79,14,16
1316,2025-08-08,Image,48.0,15.0,20,0,661.0,69.0,97.0,67.0,17814,14618,19912,259,42,74
1317,2025-08-09,Reel,33.0,11.0,7,53,2091.0,132.0,225.0,327.0,17824,22706,37400,775,141,215
1318,2025-08-10,Reel,127.0,1.0,15,22,2123.0,203.0,468.0,135.0,17835,25067,36480,1231,294,238
1319,2025-08-11,Story,83.0,18.0,9,14,249.0,14.0,21.0,33.0,17845,2629,3618,67,9,14
1320,2025-08-12,Reel,284.0,19.0,11,37,1426.0,99.0,355.0,198.0,17856,19806,32155,1122,76,326
1321,2025-08-13,Carousel,294.0,2.0,16,0,893.0,,93.0,78.0,17866,12146,19964,434,90,100
1322,2025-08-14,Image,85.0,12.0,21,0,611.0,24.0,66.0,95.0,17877,13405,17695,608,34,146
1323,2025-08-15,Carousel,231.0,11.0,6,0,656.0,62.0,158.0,21.0,17887,13392,17494,676,76,154
1324,2025-08-16,Reel,48.0,15.0,14,77,1819.0,187.0,381.0,147.0,17898,24655,31113,637,144,205
1325,2025-08-17,Reel,155.0,10.0,12,48,1567.0,128.0,226.0,58.0,17908,27498,32431,397,52,72
1326,2025-08-18,Reel,186.0,6.0,12,58,1765.0,66.0,391.0,226.0,17919,21360,30677,522,59,171
1327,2025-08-19,Reel,236.0,1.0,23,73,1461.0,44.0,281.0,94.0,17929,17916,27698,996,287,336
1328,2025-08-20,Story,100.0,3.0,8,11,413.0,22.0,75.0,59.0,17940,4911,7118,51,13,7
1329,2025-08-21,Reel,215.0,17.0,21,48,1054.0,46.0,142.0,118.0,17950,27415,44809,943,220,298
1330,2025-08-22,Image,264.0,14.0,14,0,705.0,76.0,60.0,27.0,17961,8906,10598,351,93,69
1331,2025-08-23,Reel,42.0,1.0,11,50,1152.0,119.0,260.0,89.0,17971,21968,34661,977,148,155
1332,2025-08-24,Reel,112.0,0.0,12,51,1569.0,112.0,222.0,185.0,17982,28435,47419,1031,204,220
1333,2025-08-25,Image,215.0,2.0,11,0,441.0,13.0,109.0,69.0,17992,7793,13085,140,33,34
1334,2025-08-26,Image,107.0,14.0,11,0,641.0,20.0,109.0,95.0,18003,7346,12380,190,51,20
1335,2025-08-27,Carousel,164.0,5.0,23,0,1085.0,87.0,104.0,137.0,18014,14829,22445,859,61,181
1336,2025-08-28,Reel,186.0,11.0,8,49,1059.0,98.0,155.0,72.0,18024,21408,31347,987,288,280
1337,2025-08-29,Reel,100.0,11.0,11,86,1198.0,50.0,264.0,175.0,18035,17267,21961,547,101,117
1338,2025-08-30,Reel,79.0,7.0,10,20,1225.0,118.0,285.0,134.0,18045,17768,23168,493,147,92
1339,2025-08-31,Story,83.0,8.0,21,15,679.0,27.0,141.0,65.0,18056,9076,11212,121,32,33
1340,2025-09-01,Image,69.0,10.0,22,0,590.0,54.0,79.0,63.0,18066,7825,12238,121,8,23
1341,2025-09-02,Carousel,114.0,20.0,14,0,707.0,38.0,96.0,43.0,18077,15825,19675,541,162,142
1342,2025-09-03,Reel,147.0,3.0,21,52,2663.0,196.0,274.0,127.0,18087,30116,45111,846,130,171
1343,2025-09-04,Image,144.0,,16,0,774.0,62.0,159.0,66.0,18098,9558,14149,560,105,143
1344,2025-09-05,Reel,83.0,9.0,14,55,2135.0,83.0,230.0,125.0,18108,24536,28428,587,121,118
1345,2025-09-06,Story,159.0,5.0,6,5,411.0,39.0,87.0,28.0,18119,5797,9172,141,15,17
1346,2025-09-07,Reel,106.0,15.0,12,24,1090.0,85.0,136.0,134.0,18129,25378,40990,440,114,77
1347,2025-09-08,Story,90.0,2.0,13,8,247.0,26.0,43.0,,18140,5747,8459,203,30,22
1348,2025-09-09,Carousel,108.0,4.0,8,0,1216.0,102.0,211.0,182.0,18150,13399,20904,597,73,138
1349,2025-09-10,Story,20.0,16.0,23,12,367.0,35.0,46.0,16.0,18161,5991,9305,309,50,107
1350,2025-09-11,Image,105.0,1.0,7,0,855.0,50.0,207.0,72.0,18171,9205,13386,207,38,20
1351,2025-09-12,Carousel,59.0,20.0,6,0,1166.0,72.0,157.0,146.0,18182,12949,19748,388,39,123
1352,2025-09-13,Reel,234.0,19.0,18,21,2103.0,116.0,468.0,269.0,18192,30857,38983,1183,307,137
1353,2025-09-14,Reel,95.0,12.0,10,44,936.0,68.0,199.0,105.0,18203,20708,24174,429,120,149
1354,2025-09-15,Reel,67.0,18.0,22,17,1485.0,83.0,341.0,85.0,18213,16696,25653,212,37,37
1355,2025-09-16,Reel,275.0,17.0,17,71,1407.0,93.0,288.0,124.0,18224,19696,24499,662,138,122
1356,2025-09-17,Story,292.0,18.0,16,14,223.0,23.0,17.0,21.0,18234,3433,4223,183,52,61
1357,2025-09-18,Image,178.0,5.0,9,0,333.0,10.0,50.0,28.0,18245,9316,15351,374,55,95
1358,2025-09-19,Image,296.0,5.0,22,0,272.0,20.0,45.0,12.0,18255,7095,9554,134,19,45
1359,2025-09-20,Reel,12.0,17.0,15,20,1912.0,109.0,146.0,227.0,18266,25542,31312,1443,195,315
1360,2025-09-21,Carousel,75.0,14.0,8,0,959.0,68.0,149.0,135.0,18276,13355,16082,364,52,30
1361,2025-09-22,Reel,89.0,11.0,21,26,2717.0,179.0,554.0,275.0,18287,29170,41758,618,156,104
1362,2025-09-23,Reel,150.0,2.0,15,7,986.0,31.0,84.0,148.0,18297,23440,28404,759,171,123
1363,2025-09-24,Reel,278.0,19.0,10,28,955.0,93.0,193.0,130.0,18308,20388,26337,1144,266,148
1364,2025-09-25,Carousel,65.0,2.0,16,0,972.0,91.0,196.0,91.0,18318,11449,17329,382,84,72
1365,2025-09-26,Reel,170.0,13.0,23,71,700.0,42.0,170.0,89.0,18329,17251,23962,676,55,69
1366,2025-09-27,Reel,187.0,4.0,23,37,939.0,91.0,149.0,63.0,18339,22026,27890,944,53,247
1367,2025-09-28,Reel,271.0,17.0,22,89,994.0,60.0,231.0,57.0,18350,22162,32462,1116,314,325
1368,2025-09-29,Reel,46.0,13.0,13,57,1666.0,82.0,287.0,252.0,18360,26987,34605,1163,250,189
1369,2025-09-30,Reel,63.0,16.0,18,49,2264.0,232.0,461.0,341.0,18371,31547,52673,1486,412,370
1370,2025-10-01,Reel,28.0,0.0,8,39,1044.0,58.0,248.0,50.0,18381,18007,28641,890,128,214
1371,2025-10-02,Reel,176.0,19.0,20,42,1207.0,38.0,285.0,156.0,18392,31807,46656,1754,522,361
1372,2025-10-03,Reel,184.0,11.0,12,33,1606.0,79.0,119.0,89.0,18402,22260,25851,237,63,63
1373,2025-10-04,Reel,192.0,12.0,8,50,1451.0,76.0,238.0,72.0,18413,18369,30184,218,27,43
1374,2025-10-05,Carousel,31.0,13.0,20,0,1396.0,76.0,177.0,97.0,18423,22242,36936,535,77,132
1375,2025-10-06,Reel,64.0,0.0,22,43,791.0,27.0,60.0,118.0,18434,20213,31110,1016,83,187
1376,2025-10-07,Reel,30.0,5.0,10,67,910.0,29.0,217.0,85.0,18444,20694,24507,1069,167,127
1377,2025-10-08,Reel,155.0,5.0,11,59,1217.0,75.0,286.0,47.0,18455,20616,34920,1149,223,190
1378,2025-10-09,Image,297.0,1.0,23,0,764.0,57.0,100.0,69.0,18465,9878,15555,322,89,85
1379,2025-10-10,Carousel,139.0,16.0,19,0,1201.0,126.0,182.0,107.0,18476,21266,30058,1188,209,314
1380,2025-10-11,Reel,52.0,15.0,21,64,2574.0,174.0,550.0,387.0,18486,32032,37368,1788,109,272
1381,2025-10-12,Reel,143.0,13.0,9,76,1903.0,98.0,134.0,106.0,18497,21222,32884,895,85,298
1382,2025-10-13,Carousel,98.0,11.0,23,0,823.0,27.0,127.0,31.0,18507,11293,13225,443,52,49
1383,2025-10-14,Reel,182.0,10.0,18,62,3126.0,232.0,519.0,496.0,18518,34331,49384,1452,294,386
1384,2025-10-15,Reel,193.0,11.0,17,76,1649.0,132.0,186.0,201.0,18528,18257,27095,490,93,57
1385,2025-10-16,Image,178.0,0.0,20,0,720.0,24.0,178.0,104.0,18539,11682,18896,143,29,42
1386,2025-10-17,Image,205.0,19.0,15,0,821.0,70.0,190.0,121.0,18549,10811,13272,409,64,96
1387,2025-10-18,Carousel,133.0,2.0,11,0,1012.0,102.0,231.0,160.0,18560,15430,21011,761,197,142
1388,2025-10-19,Reel,215.0,9.0,21,15,3087.0,201.0,,327.0,18570,32644,46190,1241,129,278
1389,2025-10-20,Image,176.0,4.0,7,0,538.0,51.0,93.0,78.0,18581,6098,8897,119,13,15
1390,2025-10-21,Reel,90.0,19.0,11,67,1104.0,72.0,214.0,89.0,18591,20141,23937,697,200,88
1391,2025-10-22,Reel,72.0,8.0,11,51,1727.0,147.0,196.0,116.0,18602,18555,29308,278,82,89
1392,2025-10-23,Image,208.0,9.0,14,0,588.0,24.0,129.0,93.0,18612,13318,22134,515,149,55
1393,2025-10-24,Carousel,247.0,20.0,14,0,1403.0,104.0,349.0,62.0,18623,16307,24605,808,142,212
1394,2025-10-25,Story,138.0,18.0,8,4,238.0,14.0,48.0,17.0,18633,3499,5872,121,28,33
1395,2025-10-26,Carousel,93.0,11.0,17,0,756.0,36.0,140.0,115.0,18644,14080,18928,632,87,58
1396,2025-10-27,Reel,169.0,19.0,8,55,1402.0,79.0,258.0,213.0,18654,19428,29192,566,54,66
1397,2025-10-28,Carousel,284.0,14.0,17,0,539.0,51.0,92.0,28.0,18665,12825,16270,152,33,43
1398,2025-10-29,Image,,6.0,7,0,1155.0,106.0,223.0,173.0,18675,12227,16813,630,67,97
1399,2025-10-30,Reel,171.0,13.0,17,72,820.0,35.0,92.0,40.0,18686,18355,24709,1066,138,290
1400,2025-10-31,Reel,294.0,19.0,22,81,690.0,43.0,58.0,91.0,18696,18557,29059,829,83,191
1401,2025-11-01,Carousel,268.0,5.0,6,0,1085.0,98.0,189.0,101.0,18707,11663,19339,618,167,165
1402,2025-11-02,Reel,251.0,4.0,18,87,2272.0,240.0,,217.0,18717,35148,52013,1889,400,515
1403,2025-11-03,Image,135.0,6.0,17,0,499.0,17.0,50.0,16.0,18728,5373,8099,231,43,62
1404,2025-11-04,Image,188.0,10.0,8,0,,49.0,139.0,69.0,18738,10462,16239,136,14,40
1405,2025-11-05,Reel,291.0,15.0,21,44,2302.0,190.0,388.0,361.0,18749,32823,46149,1859,227,577
1406,2025-11-06,Reel,110.0,0.0,14,34,2192.0,70.0,427.0,242.0,18759,26259,32674,685,102,191
1407,2025-11-07,Reel,266.0,14.0,6,10,1408.0,151.0,218.0,157.0,18770,20319,27858,204,25,33
1408,2025-11-08,Reel,282.0,19.0,8,84,1111.0,86.0,276.0,42.0,18780,18004,21797,1009,172,334
1409,2025-11-09,Story,51.0,14.0,18,7,614.0,23.0,51.0,64.0,18791,11380,15244,364,43,65
1410,2025-11-10,Reel,116.0,5.0,13,45,1055.0,76.0,195.0,163.0,18801,25562,34468,550,153,156
1411,2025-11-11,Image,213.0,2.0,10,0,441.0,37.0,91.0,23.0,18812,7220,11657,97,13,15
1412,2025-11-12,Reel,161.0,18.0,8,39,816.0,87.0,107.0,95.0,18822,18894,30662,457,133,95
1413,2025-11-13,Carousel,25.0,5.0,16,0,562.0,43.0,120.0,65.0,18833,12259,15711,604,142,205
1414,2025-11-14,Carousel,65.0,9.0,17,0,468.0,43.0,110.0,59.0,18843,12389,14919,682,151,198
1415,2025-11-15,Carousel,107.0,10.0,19,0,1128.0,96.0,196.0,104.0,18854,24373,37558,1243,225,101
1416,2025-11-16,Reel,20.0,2.0,17,16,935.0,38.0,87.0,71.0,18864,21895,25208,265,21,84
1417,2025-11-17,Image,294.0,15.0,7,0,341.0,23.0,26.0,43.0,18875,6818,11327,370,101,55
1418,2025-11-18,Reel,46.0,16.0,12,30,2097.0,230.0,435.0,271.0,18885,24710,34523,741,215,240
1419,2025-11-19,Reel,296.0,16.0,15,45,1827.0,155.0,384.0,60.0,18896,23023,31805,710,198,175
1420,2025-11-20,Carousel,65.0,3.0,13,0,1142.0,38.0,267.0,150.0,18906,16728,23748,977,69,179
1421,2025-11-21,Reel,252.0,16.0,15,40,1651.0,158.0,250.0,231.0,18917,21566,34974,399,30,115
1422,2025-11-22,Reel,126.0,3.0,21,66,1647.0,81.0,221.0,154.0,18927,32875,51276,1848,261,304
1423,2025-11-23,Story,268.0,4.0,6,7,598.0,28.0,117.0,42.0,18938,7381,8767,363,73,91
1424,2025-11-24,Story,296.0,15.0,16,8,411.0,27.0,47.0,21.0,18948,8222,9844,282,71,68
1425,2025-11-25,Story,192.0,6.0,10,5,289.0,30.0,30.0,28.0,18959,5368,9110,241,23,71
1426,2025-11-26,Story,216.0,5.0,20,13,621.0,26.0,149.0,96.0,18969,9181,14734,471,99,93
1427,2025-11-27,Reel,50.0,3.0,17,33,899.0,60.0,166.0,33.0,18980,19063,27663,394,23,128
1428,2025-11-28,Reel,72.0,15.0,21,23,1076.0,52.0,176.0,99.0,18990,29961,50343,775,75,146
1429,2025-11-29,Reel,54.0,14.0,13,62,1848.0,196.0,209.0,260.0,19001,25239,41602,907,51,75
1430,2025-11-30,Reel,193.0,3.0,10,6,2079.0,70.0,308.0,286.0,19012,23731,33934,936,125,220
1431,2025-12-01,Image,101.0,11.0,9,0,385.0,35.0,60.0,14.0,19022,9253,15083,395,24,33
1432,2025-12-02,Reel,299.0,11.0,9,31,1028.0,54.0,185.0,82.0,19033,20367,28892,259,24,63
1433,2025-12-03,Reel,82.0,0.0,12,30,905.0,37.0,110.0,60.0,19043,25648,43473,351,89,110
1434,2025-12-04,Reel,18.0,9.0,20,33,1218.0,87.0,197.0,175.0,19054,30079,39508,808,176,116
1435,2025-12-05,Reel,140.0,15.0,15,79,1354.0,72.0,195.0,136.0,19064,24583,30680,770,77,234
1436,2025-12-06,Reel,207.0,7.0,17,71,1165.0,67.0,113.0,143.0,19075,18755,30806,642,43,90
1437,2025-12-07,Story,30.0,7.0,20,14,504.0,22.0,32.0,41.0,19085,7043,10713,70,4,9
1438,2025-12-08,Reel,255.0,18.0,7,49,957.0,60.0,152.0,69.0,19096,21613,34391,712,74,133
1439,2025-12-09,Carousel,295.0,5.0,22,0,,36.0,194.0,71.0,19106,14422,20453,347,64,87
1440,2025-12-10,Story,24.0,4.0,8,9,470.0,27.0,70.0,49.0,19117,8608,10564,105,12,29
1441,2025-12-11,Reel,166.0,4.0,23,45,1223.0,78.0,239.0,168.0,19127,20788,30261,714,171,86
1442,2025-12-12,Carousel,250.0,11.0,6,0,630.0,58.0,85.0,89.0,19138,14875,23322,267,44,51
1443,2025-12-13,Story,101.0,1.0,11,15,195.0,6.0,36.0,26.0,19148,5424,8737,55,7,12
1444,2025-12-14,Carousel,121.0,14.0,19,0,899.0,74.0,105.0,101.0,19159,22611,32814,775,231,138
1445,2025-12-15,Reel,133.0,9.0,22,72,1105.0,99.0,173.0,99.0,19169,19566,22697,563,92,83
1446,2025-12-16,Image,281.0,5.0,23,0,538.0,53.0,72.0,65.0,19180,8597,12709,194,49,29
1447,2025-12-17,Story,211.0,9.0,22,11,563.0,34.0,139.0,35.0,19190,6141,7490,336,24,38
1448,2025-12-18,Carousel,245.0,14.0,10,0,590.0,23.0,76.0,22.0,19201,11267,17256,196,58,25
1449,2025-12-19,Carousel,26.0,11.0,18,0,1000.0,101.0,245.0,62.0,19211,20176,25338,423,65,105
1450,2025-12-20,Carousel,19.0,4.0,18,0,1584.0,65.0,227.0,98.0,19222,21566,33894,368,57,91
1451,2025-12-21,Reel,253.0,5.0,15,42,970.0,64.0,89.0,52.0,19232,26465,37174,539,156,120
1452,2025-12-22,Image,72.0,9.0,16,0,895.0,65.0,158.0,68.0,19243,9971,13918,281,48,64
1453,2025-12-23,Reel,265.0,7.0,15,44,1058.0,93.0,87.0,149.0,19253,22378,34400,366,95,109
1454,2025-12-24,Reel,145.0,16.0,13,54,865.0,59.0,124.0,125.0,19264,23440,31325,295,56,49
1455,2025-12-25,Reel,75.0,18.0,10,28,1215.0,53.0,169.0,55.0,19274,19533,28614,790,55,79
1456,2025-12-26,Image,,2.0,14,0,970.0,69.0,128.0,37.0,19285,12216,19452,242,58,27
1457,2025-12-27,Story,95.0,5.0,7,15,552.0,31.0,120.0,55.0,19295,6456,9849,172,16,20
1458,2025-12-28,Image,136.0,10.0,12,0,581.0,46.0,44.0,57.0,19306,13411,20193,571,90,104
1459,2025-12-29,Image,46.0,13.0,14,0,442.0,29.0,29.0,69.0,19316,11117,17630,550,72,134
1460,2025-12-30,Reel,75.0,9.0,22,28,1619.0,167.0,354.0,207.0,19327,19849,28860,348,26,57
1461,2025-12-31,Carousel,232.0,4.0,14,0,1587.0,138.0,126.0,133.0,19337,18252,22435,308,45,105
1462,2026-01-01,Story,194.0,20.0,17,4,249.0,14.0,38.0,30.0,19348,4368,5168,108,19,14
1463,2026-01-02,Reel,167.0,12.0,14,88,2349.0,142.0,393.0,373.0,19358,25982,30245,1152,141,303
1464,2026-01-03,Reel,252.0,0.0,20,74,3271.0,356.0,513.0,459.0,19369,35141,50751,707,142,145
1465,2026-01-04,Carousel,137.0,5.0,8,0,1304.0,103.0,100.0,91.0,19379,14006,17144,427,63,92
1466,2026-01-05,Image,186.0,15.0,10,0,552.0,58.0,122.0,70.0,19390,10516,14355,266,78,26
1467,2026-01-06,Image,242.0,12.0,19,0,651.0,68.0,48.0,27.0,19400,16062,25283,901,190,209
1468,2026-01-07,Image,138.0,9.0,18,0,1087.0,89.0,254.0,37.0,19411,13380,20392,424,54,44
1469,2026-01-08,Reel,52.0,3.0,16,59,1860.0,85.0,451.0,277.0,19421,22318,32170,247,21,71
1470,2026-01-09,Story,299.0,2.0,9,8,226.0,7.0,43.0,33.0,19432,4514,5403,57,10,13
1471,2026-01-10,Image,,8.0,13,0,602.0,34.0,68.0,33.0,19442,13344,22414,782,66,108
1472,2026-01-11,Story,105.0,17.0,11,7,368.0,31.0,46.0,51.0,19453,4991,8305,186,30,55
1473,2026-01-12,Reel,197.0,12.0,13,28,2328.0,252.0,213.0,83.0,19463,24575,38375,417,110,43
1474,2026-01-13,Reel,165.0,19.0,9,31,1706.0,72.0,117.0,66.0,19474,20587,28722,954,96,202
1475,2026-01-14,Reel,63.0,11.0,18,13,1873.0,196.0,367.0,204.0,19484,31118,50008,903,192,310
1476,2026-01-15,Reel,218.0,15.0,13,34,1259.0,76.0,136.0,52.0,19495,25347,41212,1127,156,178
1477,2026-01-16,Carousel,20.0,8.0,17,0,615.0,41.0,116.0,52.0,19505,12247,17453,191,43,54
1478,2026-01-17,Image,178.0,3.0,21,0,1230.0,93.0,87.0,115.0,19516,15086,22159,318,90,91
